cytof_id,B.cells,Basophils,cDC,Eosinophils,gdT,Memory.B.cells,Memory.CD4.T.cells,Memory.CD8.T,Monocytes,Naive.CD4.T.cells,Naive.CD8.T.cells,Neutrophils,NK.cells,NKT,pDC,Treg
453611453,19.1229748761006,0.258011804040035,0.325739902600544,0.182758361195025,1.58032229974521,0.448295509519561,4.57003407905912,1.61257377525022,5.77731431212978,22.1169868521485,10.6752383921564,28.2576677883013,2.86070587729389,0.597727346026081,0.153732033240521,1.4599167911932
453611454,6.12556803130031,0.11207792472439,0.386159395186763,0.0163022435962749,0.57872964766776,0.165060216412284,3.36335663195647,0.0733600961832372,13.7601124854808,26.3709167974242,11.0345811342286,33.5123183828174,2.19570843437328,0.649033073176696,0.205815825402971,1.45089968006847
453611455,10.6469663242592,0.131721363367166,0.491147099066718,0.0020421916801111,1.95335634202626,0.235873139052832,17.0900810750097,1.36928952151449,5.18104029244185,2.02483305083015,6.1837564073764,49.0401699103478,4.46116772520269,0.0888353380848326,0.165417526088999,0.934302693650826
453611456,16.1957596396792,0.177963308799297,0.697572228935516,0.0219707788641107,2.39701197407448,0.559156322091618,3.47797429418873,13.7020762386027,12.6914204108536,15.7200922772712,8.12149840711853,16.8460946940569,7.77216302317917,0.614083269251895,0.215313632868285,0.789849500164781
453611457,11.3537354515703,0.482238453369167,0.982899499338954,0.269836797503197,0.599276100478987,0.691389063482087,4.86031340081059,5.89631331411604,11.724354667418,22.1146968941676,7.61828388131516,25.5781443030842,6.07078610286309,0.108368191768352,0.283924662433083,1.36543921628124
453611458,11.8482593134863,0.32536196518627,0.360948430128518,0.0345697088010412,0.733081177810314,0.228770131771596,21.1322596388482,0.735114690092728,3.62371888726208,1.86676427525622,10.4237839596551,44.402757442655,3.72031072067675,0.15047990889865,0.0589718561900114,0.354847893281275
453611459,12.9163314971133,0.555957193332587,0.358419289474488,0.0193464957386798,1.24123043712898,0.319726297997129,3.36934496838375,0.10284189840035,9.4726552556283,20.4909936971153,8.06239753994033,38.3019886161146,2.45700495881233,0.282051543137594,0.38794815139142,1.66176216029081
453611460,11.8731090125607,0.161975489746646,0.54908672310341,0.00407485508796593,0.575573281175188,0.45230891476421903,5.38899585383495,0.193555616678382,10.6934384645946,31.6493994682314,8.12933590049204,23.8521642574086,3.89250532277946,0.20578018194228,0.39118608844473,1.98751056915538
453611461,11.9731115787753,0.290133420509572,0.47912878246123,0.023496720675071,1.28414686472018,0.412725006640378,21.3564759005374,0.526122223811372,3.81464152177022,4.53384549373761,16.1810677727152,28.8171955131479,8.72749933596224,0.492409537625401,0.153239482663507,0.93476084424739
453611462,5.12435524232675,1.0285480823247,0.659823298095092,0.195087074204586,1.3482457484296,0.319697666104898,6.35514018691589,0.182830294673408,9.87896430212962,22.8313160717022,20.9478576170778,27.1058679332005,2.08875951177162,0.455543639242122,0.340125631990195,1.13783769981104
453611463,16.0374567747595,0.133628472045128,0.354982505890873,0.00306019401630063,0.657941713504636,0.441688003019391,3.25094610998337,0.0428427162282089,7.15473361011088,24.2081747982822,5.66339905950037,34.8168473881244,4.91059133149042,0.320300307039466,0.24073526261565,1.76267175338916
453611464,11.5800722609536,0.323647651519007,0.423388122741845,0.0742964734619103,2.90672230420844,0.4111750038166,5.95084219632589,0.0732787135514732,5.96407307516157,29.7084117856598,8.63263956032772,27.3685817515648,3.75044526996082,0.764337692738283,0.349091649279935,1.71899648872831
453611465,14.891940567312,0.356104948630838,0.443084605624002,0.00716303057590766,1.12664238058205,0.420572223814007,3.48532602022021,0.268102001555401,12.4984650648766,21.4860218574762,10.5347713969956,29.8974663337563,3.02689206336212,0.354058368466293,0.154516802423151,1.04887233432934
453611466,20.4492617668652,0.362998613263725,0.41398156456481,NA,0.941145281018028,0.457826902683743,23.2645403377111,0.578146667754303,2.77653152785708,2.40741496043723,11.0204747532425,33.4743861652663,3.26392854229546,0.115221469940452,0.0662778366914104,0.407863610408679
453611467,14.6332554061952,0.520789847207147,0.526008182349503,0.00730566919929866,1.99966602655089,0.588628204057777,4.70798196543375,1.24300743090924,7.05310177840862,21.1666110044251,8.14477749018953,34.1894881856892,3.44723219504049,0.27030976037405,0.148200718042916,1.35363613592719
453611468,15.5272009733256,0.486662781543621,0.516312404788925,0.00408960320624891,0.751464589148238,0.49995399196393,21.5879929249865,4.40756985553477,5.26945373125173,3.22056252492102,11.336380087722,30.7354128965637,4.25012013209418,0.286272224437424,0.084859266529665,1.03569201198254
453611469,20.667072799269,0.373641994111077,0.329982739364402,0.0609198903441974,1.19301451924053,0.923951670220327,4.67458625241141,0.0517819067925678,3.01248857752056,36.1965681795106,11.1087420042644,15.0929028327749,3.12315971164585,0.483297796730633,0.226418925779267,2.48147020002031
453611470,6.09565086789538,0.0901152187439655,0.582530521166348,1.70897075546592,0.804600167356835,0.269272856008754,4.64951616709936,0.0901152187439655,10.3600317548866,19.7674169116227,13.7157508528762,33.1988757053661,6.64599738236746,0.238161649537623,0.321840066942734,1.46115390392001
453611471,7.0645071448465,0.0267797844762945,0.638430061914862,1.55322749962508,0.410266298176832,0.313859074062172,4.65218415922189,0.178888960301647,15.5654819290014,23.4665895408874,5.19099342288493,35.7006662810378,3.77380722839943,0.191743256850269,0.153180367204405,1.11939499110911
453611472,4.49206074503526,0.0778782503353091,0.379656470384632,2.00752823086575,0.485657422229914,0.17847099035175,3.26764158698568,0.121143944966036,10.1728464500498,15.3398520313244,6.79487734175572,49.8929174057889,5.78029680266517,0.279063730368191,0.156838143036386,0.573270453857137
