cluster,count,pct,CD45,CD33,CD26,CD11c,IgD,HLA.DR,CD57,CD71,CD49d,CD43,CD3,CD15,CD81,CD52,CD1c,CD55,CD25,CD64,CD123,gdTCR,Siglec.8,CD95,CX3CR1,CD20,CD9,pan.KIR,CD22,CD14,CD161,CD29,CD137,CD10,CD127,CD24,CD27,CD141,CD45RA,CD38,CD85j,CD147,CD56,CD99,CD28,CD39,CD8a,CD5,CD7,CD4,CD16,lineage
62,122326,0.00540345799048398,0.99068036349308,1.85303919555001,1.30466911379116,3.03939371920692,0.065231318198342,3.0759933765195,0,0.686711325892312,2.5710281980479,0.739526451651189,-0.365132660943624,0.466996540393497,0.35246274570134,0.415143145119431,-0.0617028554657012,0.979587841916485,-0.235019389165706,2.14986459493054,1.83353181881931,-0.169310489676384,-0.301775407755033,1.2416834466096,0.299934008374848,-0.388925603093397,0.144277990950032,-0.117481830997643,-0.454175942592529,1.12976426460631,0.135441392309347,1.36276867421466,1.41302126040495,0.982718618106103,-0.661498944395728,0.198975459092099,-0.752772041765703,2.58824285976792,-0.766484596066261,-0.291906950425196,3.34619549811769,1.38662240694967,1.16004031280459,1.41468126833537,0.69804742637539,1.735071639238,-0.362039740074612,-0.951407019277708,-0.933963143675354,0.0746810386450819,1.97804405146395,Monocytes
63,68186,0.00301195319506189,-0.615377611049628,1.22398069267844,-0.49458715970421,2.13094866580931,-0.473250710938581,2.37165188590242,0,0.0942554886155956,1.45178358490836,-0.584077419547006,-0.807703123774283,-0.418263233475583,0.554231758132556,-0.626565221728755,3.48314793524002,-0.43286525136616,-0.235019389165706,0.322231916467724,0.936840244034144,-0.169310489676384,-0.301775407755033,1.1522671662222,-0.242157328415542,-0.53098929318771,-0.417287358990288,-0.492478971985693,-0.438617069549729,-0.544387168539355,-0.250089886308273,0.901474568917256,0.898590297825198,0.155757902285278,-0.661498944395728,-0.502265512179765,-0.803161300329716,0.231613085020749,-0.931675404207399,0.409610470926032,0.81644463914202,1.03086520612364,0.706818770667415,0.696078383649711,0.279793778860752,1.20328795277806,-0.506225028709696,-0.956208461949731,-0.976931612821211,-0.278707782479945,-0.441117888912326,Neutrophils
64,63665,0.00281224885113682,-0.504830795481978,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,0.748363325201238,0,0.212504982094686,1.28928336327155,0.448129689351408,-0.819907134252496,-0.707524527674207,-1.17501401968778,-1.26087571273233,-0.459902430619074,-0.890691139955236,-0.235019389165706,-0.563288258985269,6.49257306823404,-0.169310489676384,3.18404093031725,-0.571131887153224,-0.217154652122338,-0.516299120223154,-0.436678342968313,-0.453529316059454,-0.748366577381135,-0.544387168539355,-0.402944846051495,0.405273780425303,0.356192252919809,-0.0154689148458921,-0.661498944395728,-0.53274864378257,-0.805234301493423,0.245974070545316,0.726072272251657,0.321210370498972,0.516811331220261,0.012941596255476,-0.0109893971059757,-0.300905158963628,-1.33482944723468,-0.523247113589811,-0.546745976408705,-0.977418934707686,-0.910873095137296,0.171868114671295,-0.45300434250181,pDC
65,110882,0.00489794670716647,0.538721616585586,-0.64541419492183,1.76952310629977,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.553736946151054,-0.222689013543763,0.636875674010626,1.15831420686919,-0.0120122026227752,0.718437472116422,-0.423069285003328,-0.459902430619074,-1.48515250491615,-0.235019389165706,-0.563288258985269,-0.35302927106272,4.92510555457549,-0.301775407755033,-0.571131887153224,-0.970849069419834,-0.691356974444512,-0.911950840705321,-0.550941152433072,-0.326538271481408,-0.544387168539355,2.65187951374652,-0.725436847745585,-0.785497700960335,-0.619326841043033,-0.184263157914964,-0.976588258799377,0.585582114982629,-0.432859868360345,-0.997785991066929,-1.1488513539842,-0.428544982621051,-0.217179674337429,-0.591304658245976,-0.569335131619269,-0.0477469641966303,-1.03098119949175,-0.495625547024006,-0.610266635113936,0.0955659584312027,-0.824519921031406,-0.627380067283231,gdT
66,156054,0.00689331158745473,0.282432485958959,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.524666421090337,-0.213593154012234,0.213970116984112,0.849997422877029,-0.395190474823895,-0.343801941752143,0.0699950287498937,-0.459902430619074,-0.916705352209203,0.951391343340484,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.970849069419834,-0.570045372345889,-0.823827284832317,-0.548217936697496,-0.397091692660473,-0.544387168539355,-0.296765489314149,0.0133875789646048,-0.0664259823148391,-0.619326841043033,0.434194112619007,-0.755931789213881,0.880127938579884,-0.289297355290374,-1.0749575523799,-1.55037628086784,-1.06718421077645,-0.405407768698714,-0.658511756538668,-0.572959870491404,-1.33482944723468,-0.849801708601515,-0.552347810574564,0.937876434142767,0.375492953467959,1.19945455586717,-0.596055919942207,Memory CD4 T cells
67,284182,0.0125530590279394,0.133178589214501,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.500898671079853,-0.954840672122376,-0.16294052555406,1.06760708050346,-0.37995355597399,0.058711954634253,-0.445774384456536,-0.459902430619074,-0.93701741340241,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.970849069419834,-0.691356974444512,-0.916988060519265,-0.782695957009301,-0.347210232483848,-0.544387168539355,-0.789457606938333,-1.37734834234592,-1.2502465647573,-0.619326841043033,2.30743770551516,-0.952322621272959,0.775275852975412,-0.398481191930586,-0.0660585303237282,0.453536823735948,-1.06718421077645,-1.05086126054898,-1.03418832563581,-1.34407222048002,-1.33482944723468,-1.03098119949175,-0.475285413134621,1.25984593049187,1.15930740896526,1.34889869011317,-0.596445205437392,Memory CD4 T cells
68,416831,0.0184125108123492,0.289970667689491,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.596002305227052,-1.08125769149952,-0.287177404065853,1.11651538777397,-0.298880912568449,-0.255593683232837,-0.421355328835765,-0.459902430619074,-0.95379912096314,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.970849069419834,-0.691356974444512,-0.972807973774822,-0.782695957009301,-0.35471042034032,-0.544387168539355,-0.789457606938333,-1.42501374703509,-1.28437096390907,-0.619326841043033,0.248345428133491,-0.947027792585197,0.912314468893385,-0.276317176308331,0.878271555476856,0.473992468369226,-1.06718421077645,-1.1542899563988,-0.949588015729249,-1.34407222048002,-1.33482944723468,-1.03098119949175,-0.638758781304879,0.636701344647892,0.921536617881552,1.14980256600511,-0.630525570168819,Naive CD4 T cells
69,106326,0.00469669632209179,0.628461777989805,-0.64541419492183,1.16986680608865,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.337327028352403,-0.776266571335517,0.571172517917462,1.19337217791673,0.216937428791934,0.00802664851346565,0.421440615736585,-0.459902430619074,-0.245266724921847,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.218656902569356,-0.33696160829668,1.09505100493244,0.429067800693476,-0.13082331889915,-0.275263407830751,-0.336983928592208,0.391838638689945,0.362080092398697,0.00117678487227142,1.22169035335987,-0.241443799763607,1.34412515262831,0.715531942528458,0.481048787015554,0.414805636001049,-0.406114630827677,-0.357792261828015,-0.296603099413045,-0.455749856901174,0.218268382679571,-0.820141272693401,-0.324254714458068,1.06487806099145,1.16049595069706,1.31010591094872,-0.275375058667617,Naive CD4 T cells
70,169847,0.00750258431821308,0.671907641018046,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.602894831220126,-0.549980341133595,-0.0452783265516654,1.11367900743671,-0.0247170355676142,-0.0573700141019792,0.518004160580652,-0.459902430619074,-0.921964187735428,5.80392917775917,-0.256576147617955,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.42532552691949,-0.568693760598719,-0.735137608536282,-0.548211653211579,-0.318762575382132,-0.544387168539355,-0.410616254443872,-0.352573972155696,-0.418662776864841,-0.619326841043033,-0.310520114069597,-0.558530474827765,1.36242972402831,0.571553971785171,0.811961230326881,-0.0561795136423083,-1.06718421077645,-0.799617641474372,-0.904835611603888,-0.600969078077805,0.119571589530414,-0.837248316045947,-0.402113971855039,0.894176564870101,0.825052300023261,1.31312245154548,-0.38690540564978,Treg
73,173933,0.00768307357927874,0.599948966427983,0.735464029978183,-0.49458715970421,2.52372557654244,-0.473250710938581,1.61606716895296,0,0.179100049652241,2.01508015690603,0.75132556864436,-0.500881923312404,0.00836463932541583,-0.0382749880260153,-0.00824574360390783,-0.459902430619074,0.583669530581561,-0.235019389165706,0.406494072788607,1.25840418126771,-0.169310489676384,-0.301775407755033,1.02162663415995,-0.138881249779222,-0.485397727211031,-0.131561966316385,-0.303818475137152,-0.482000715784075,-0.190252438147212,-0.217384639157312,1.09982434468446,1.12248236244891,0.580419085222022,-0.661498944395728,-0.200964969774628,-0.777008261297334,1.46614848645351,-0.548327304533576,-1.28046718219509,2.40711576850845,1.05535010223486,0.693453723536349,0.745146851803121,0.247081114882354,0.938817376102943,-0.497045573821882,-0.979234644779102,-0.984306157066416,-0.298011042556118,2.11506140829452,Monocytes
